StationEvent,SampleEvent,Date,Time,Type,Depth,Cast,FlowmeterStart,FlowmeterEnd,Temp,Salinity,DO,Comments,TowTime,DateTimeStamp
1821,2712,"04/10/16 00:00:00","12/30/99 10:52:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered surface H20, to 250ml, kept 125ml",,"04/10/16 10:45:00"
1821,2713,"04/10/16 00:00:00","12/30/99 10:57:00","OCEAN ACIDIFICATION",0.0,,,,,,,"triplicate sample, T = 6.6, S = 31.1",,"04/10/16 10:45:00"
1821,2714,"04/10/16 00:00:00","12/30/99 10:51:00","OCEAN ACIDIFICATION",104.0,,,,,,,"triplicate sample, T = 6.6, S = 31.2",,"04/10/16 10:45:00"
1821,2715,"04/10/16 00:00:00","12/30/99 11:10:00","ZOOPLANKTON",10.0,,41206,42042,,,,"150 mesh, lots of drag, oblique tow",30,"04/10/16 10:45:00"
1822,2716,"04/10/16 00:00:00","12/30/99 11:26:00","CTD",137.0,184,,,,,,,,
1823,2717,"04/10/16 00:00:00","12/30/99 11:59:00","CTD",134.0,185,,,,,,,,
1824,2718,"04/10/16 00:00:00","12/30/99 12:31:00","CTD",152.0,186,,,,,,,,
1825,2719,"04/10/16 00:00:00","12/30/99 13:05:00","CTD",172.0,187,,,,,,,,
1826,2720,"04/10/16 00:00:00","12/30/99 13:39:00","CTD",172.0,188,,,,,,,,
1827,2721,"04/10/16 00:00:00","12/30/99 14:11:00","CTD",164.0,189,,,,,,,,
,2722,"04/10/16 00:00:00",,,0.0,,,,,,,,,
1828,2723,"04/10/16 00:00:00","12/30/99 14:45:00","CTD",167.0,190,,,,,,,,
1829,2724,"04/10/16 00:00:00","12/30/99 15:06:00","CTD",173.0,191,,,,,,,,
1829,2725,"04/10/16 00:00:00","12/30/99 15:12:00","ZOOPLANKTON",50.0,,874608,878146,,,,,110,"04/10/16 15:00:00"
1829,2726,"04/10/16 00:00:00","12/30/99 15:15:00","ZOOPLANKTON",50.0,,42042,44343,,,,"150 mesh",66,"04/10/16 15:00:00"
1829,2727,"04/10/16 00:00:00","12/30/99 15:06:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered surface H20, to 250ml, kept 125ml",,"04/10/16 15:00:00"
1829,2728,"04/10/16 00:00:00","12/30/99 15:12:00","OCEAN ACIDIFICATION",0.0,,,,,,,"triplicate sample; T = 4.9, S = 30.1",,"04/10/16 15:00:00"
1830,2729,"04/10/16 00:00:00","12/30/99 15:33:00","CTD",171.0,192,,,,,,,,
1831,2730,"04/10/16 00:00:00","12/30/99 15:47:00","CTD",134.0,193,,,,,,,,
1832,2731,"04/10/16 00:00:00","12/30/99 16:00:00","CTD",40.0,194,,,,,,,,
1833,2732,"05/12/16 00:00:00","12/30/99 13:00:00","CTD",61.0,,,,,,,,,
1833,2733,"05/12/16 00:00:00","12/30/99 13:05:00","ZOOPLANKTON",50.0,,894318,897464,,,,,94,"05/12/16 13:00:00"
1833,2734,"05/12/16 00:00:00","12/30/99 13:01:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H2O filtered to 250ml, kept 125ml",,"05/12/16 13:00:00"
1833,2735,"05/12/16 00:00:00","12/30/99 13:05:00","OCEAN ACIDIFICATION",0.0,,,,,,,"3x sample",,"05/12/16 13:00:00"
1834,2737,"05/12/16 00:00:00","12/30/99 13:15:00","CTD",0.0,80,,,,,,,,"05/12/16 13:15:00"
1835,2738,"05/12/16 00:00:00","12/30/99 13:21:00","CTD",91.0,,,,,,,,,
1836,2739,"05/12/16 00:00:00","12/30/99 13:28:00","CTD",98.0,,,,,,,,,
1837,2740,"05/12/16 00:00:00","12/30/99 13:35:00","CTD",100.0,,,,,,,,,
1837,2741,"05/12/16 00:00:00","12/30/99 13:42:00","ZOOPLANKTON",50.0,,897479,900126,,,,,81,"05/12/16 13:30:00"
1837,2742,"05/12/16 00:00:00","12/30/99 13:35:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H2O filtered to 250ml",,"05/12/16 13:30:00"
1837,2743,"05/12/16 00:00:00","12/30/99 13:37:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"05/12/16 13:30:00"
1838,2744,"05/12/16 00:00:00","12/30/99 13:56:00","CTD",93.0,,,,,,,,,
1839,2745,"05/12/16 00:00:00","12/30/99 14:03:00","CTD",91.0,,,,,,,,,
1840,2746,"05/12/16 00:00:00","12/30/99 14:09:00","CTD",89.0,,,,,,,,,
1841,2747,"05/12/16 00:00:00","12/30/99 14:16:00","CTD",73.0,,,,,,,,,
1842,2748,"05/12/16 00:00:00","12/30/99 14:22:00","CTD",53.0,,,,,,,,,
1842,2749,"05/12/16 00:00:00","12/30/99 14:30:00","ZOOPLANKTON",40.0,,900130,902821,,,,,64,"05/12/16 14:15:00"
1842,2750,"05/12/16 00:00:00","12/30/99 14:24:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H2O filtered to 250ml",,"05/12/16 14:15:00"
1842,2751,"05/12/16 00:00:00","12/30/99 14:25:00","OCEAN ACIDIFICATION",0.0,,,,,,,"3x sample",,"05/12/16 14:15:00"
1843,2752,"05/12/16 00:00:00","12/30/99 16:15:00","CTD",83.0,,,,,,,,,
1843,2753,"05/12/16 00:00:00","12/30/99 16:22:00","ZOOPLANKTON",50.0,,902816,904893,,,,"used flow meter side",66,"05/12/16 16:15:00"
1843,2754,"05/12/16 00:00:00","12/30/99 16:16:00","PHYTOPLANKTON",0.0,,,,,,,"40l filtered surface h20 to 250, kept 125ml",,"05/12/16 16:15:00"
1843,2755,"05/12/16 00:00:00","12/30/99 16:19:00","OCEAN ACIDIFICATION",0.0,,,,,,,"x3",,"05/12/16 16:15:00"
1843,2756,"05/12/16 00:00:00","12/30/99 16:39:00","OCEAN ACIDIFICATION",60.0,,,,,,,"x3",,"05/12/16 16:15:00"
1844,2757,"05/12/16 00:00:00","12/30/99 18:26:00","CTD",100.0,,,,,,,,,
1844,2758,"05/12/16 00:00:00","12/30/99 18:33:00","ZOOPLANKTON",50.0,,904789,907786,,,,,,"05/12/16 18:15:00"
1844,2759,"05/12/16 00:00:00","12/30/99 18:26:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered h20 to 250ml, kept 125ml",,"05/12/16 18:15:00"
1844,2760,"05/12/16 00:00:00","12/30/99 18:27:00","OCEAN ACIDIFICATION",0.0,,,,,,,"x3",,"05/12/16 18:15:00"
1844,2761,"05/12/16 00:00:00","12/30/99 18:50:00","OCEAN ACIDIFICATION",60.0,,,,,,,"x3",,"05/12/16 18:15:00"
1845,2762,"06/16/16 00:00:00","12/30/99 11:55:00","CTD",65.5,,,,,,,,,
1845,2763,"06/16/16 00:00:00","12/30/99 12:02:00","ZOOPLANKTON",50.0,,907833,911353,,,,,,"06/16/16 11:45:00"
1845,2764,"06/16/16 00:00:00","12/30/99 11:56:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H20, filtered to 250ml, kept 125ml",,"06/16/16 11:45:00"
1845,2765,"06/16/16 00:00:00","12/30/99 12:02:00","OCEAN ACIDIFICATION",0.0,,,,,,,"S = 21.5; T = 13.0; DO = 10.47",,"06/16/16 11:45:00"
1846,2766,"06/16/16 00:00:00","12/30/99 12:12:00","CTD",83.8,,,,,,,,,
1847,2767,"06/16/16 00:00:00","12/30/99 12:18:00","CTD",93.9,,,,,,,,,
1848,2768,"06/16/16 00:00:00","12/30/99 12:23:00","CTD",100.8,,,,,,,,,
1849,2769,"06/16/16 00:00:00","12/30/99 12:32:00","CTD",102.1,,,,,,,,,
1849,2770,"06/16/16 00:00:00","12/30/99 12:35:00","ZOOPLANKTON",50.0,,911353,914334,,,,,,"06/16/16 12:30:00"
1849,2771,"06/16/16 00:00:00","12/30/99 12:49:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"06/16/16 12:30:00"
1849,2772,"06/16/16 00:00:00","12/30/99 13:04:00","OCEAN ACIDIFICATION",335.0,,,,,,,,,"06/16/16 12:30:00"
1849,2773,"06/16/16 00:00:00","12/30/99 12:43:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H20, filtered to 250ml, kept 125ml",,"06/16/16 12:30:00"
1850,2774,"06/16/16 00:00:00","12/30/99 12:54:00","CTD",97.8,,,,,,,,,
1851,2775,"06/16/16 00:00:00","12/30/99 13:11:00","CTD",96.3,,,,,,,,,
1852,2776,"06/16/16 00:00:00","12/30/99 13:17:00","CTD",94.5,,,,,,,,,
1853,2777,"06/16/16 00:00:00","12/30/99 13:24:00","CTD",78.6,,,,,,,,,
1854,2778,"06/16/16 00:00:00","12/30/99 13:30:00","CTD",64.9,,,,,,,,,
1854,2779,"06/16/16 00:00:00","12/30/99 13:32:00","ZOOPLANKTON",0.0,50,920146,929566,,,,,89,"06/16/16 13:30:00"
1854,2780,"06/16/16 00:00:00","12/30/99 13:53:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H20, filtered to 250ml, kept 125ml",,"06/16/16 13:30:00"
1855,2781,"07/27/16 00:00:00","12/30/99 10:19:00","CTD",61.0,,,,,,,,,
1855,2782,"07/27/16 00:00:00","12/30/99 10:26:00","ZOOPLANKTON",50.0,,42392,45391,,,,,81,"07/27/16 10:15:00"
1855,2783,"07/27/16 00:00:00","12/30/99 10:19:00","PHYTOPLANKTON",0.0,,,,,,,"40l filtered surface h20, to 250 ml, kept 125ml",,"07/27/16 10:15:00"
1855,2784,"07/27/16 00:00:00","12/30/99 10:26:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 14.1, S = 23.3",,"07/27/16 10:15:00"
1856,2785,"07/27/16 00:00:00","12/30/99 10:34:00","CTD",0.0,80,,,,,,,,
1857,2786,"07/27/16 00:00:00","12/30/99 10:42:00","CTD",93.0,,,,,,,,,
1858,2787,"07/27/16 00:00:00","12/30/99 10:51:00","CTD",100.0,,,,,,,,,
1859,2788,"07/27/16 00:00:00","12/30/99 10:57:00","CTD",103.0,,,,,,,,,
1859,2789,"07/27/16 00:00:00","12/30/99 11:05:00","ZOOPLANKTON",50.0,,47961,51251,,,,,82,"07/27/16 10:45:00"
1859,2790,"07/27/16 00:00:00","12/30/99 10:58:00","PHYTOPLANKTON",0.0,,,,,,,"40l filtered surface h20 to 250ml, kept 125ml",,"07/27/16 10:45:00"
1859,2791,"07/27/16 00:00:00","12/30/99 11:06:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 13.8, S = 22.3",,"07/27/16 10:45:00"
1859,2792,"07/27/16 00:00:00","12/30/99 11:27:00","OCEAN ACIDIFICATION",85.0,,,,,,,"T = 10.8, S = 31.6",,"07/27/16 10:45:00"
1860,2793,"07/27/16 00:00:00","12/30/99 11:33:00","CTD",96.0,,,,,,,,,
1861,2794,"07/27/16 00:00:00","12/30/99 11:37:00","CTD",94.0,,,,,,,,,
1862,2795,"07/27/16 00:00:00","12/30/99 11:45:00","CTD",93.0,,,,,,,,,
1863,2796,"07/27/16 00:00:00","12/30/99 11:52:00","CTD",77.0,,,,,,,,,
1864,2797,"07/27/16 00:00:00","12/30/99 11:56:00","CTD",63.0,,,,,,,,,
1864,2798,"07/27/16 00:00:00","12/30/99 12:02:00","ZOOPLANKTON",50.0,,51250,54061,,,,,85,"07/27/16 11:45:00"
1864,2799,"07/27/16 00:00:00","12/30/99 11:57:00","PHYTOPLANKTON",0.0,,,,,,,"40l filtered surface h20 to 250ml, kept 125ml",,"07/27/16 11:45:00"
1864,2800,"07/27/16 00:00:00","12/30/99 12:02:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 12.2, S = 27.2",,"07/27/16 11:45:00"
1865,2801,"07/27/16 00:00:00","12/30/99 12:41:00","CTD",17.0,,,,,,,,,
1866,2802,"07/27/16 00:00:00","12/30/99 12:44:00","CTD",81.5,25,,,,,,,,
1867,2803,"07/27/16 00:00:00","12/30/99 12:52:00","CTD",28.0,,,,,,,,,
1868,2804,"07/27/16 00:00:00","12/30/99 12:59:00","CTD",35.0,,,,,,,,,
1868,2805,"07/27/16 00:00:00","12/30/99 13:04:00","ZOOPLANKTON",20.0,,54067,55459,,,,"no tow time",,"07/27/16 12:45:00"
1868,2806,"07/27/16 00:00:00","12/30/99 13:00:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered surface H2O to 250ml, kept 125ml",,"07/27/16 12:45:00"
1868,2807,"07/27/16 00:00:00","12/30/99 13:07:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 13.6, S = 22.2",,"07/27/16 12:45:00"
1869,2808,"07/27/16 00:00:00","12/30/99 13:18:00","CTD",60.0,,,,,,,,,
1870,2809,"07/27/16 00:00:00","12/30/99 13:26:00","CTD",77.0,,,,,,,,,
1871,2810,"07/27/16 00:00:00","12/30/99 13:33:00","CTD",0.0,86,,,,,,,,
1871,2811,"07/27/16 00:00:00","12/30/99 13:40:00","ZOOPLANKTON",50.0,,55469,58376,,,,,82,"07/27/16 13:30:00"
1871,2812,"07/27/16 00:00:00","12/30/99 13:34:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered surface H2O to 250ml, kept 125ml",,"07/27/16 13:30:00"
1871,2813,"07/27/16 00:00:00","12/30/99 13:39:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 12.7, S = 24.9",,"07/27/16 13:30:00"
1871,2814,"07/27/16 00:00:00","12/30/99 13:53:00","OCEAN ACIDIFICATION",85.0,,,,,,,"T = 10.4, S = 31.6",,"07/27/16 13:30:00"
1872,2815,"07/27/16 00:00:00","12/30/99 14:03:00","CTD",106.0,,,,,,,,,
1873,2816,"07/27/16 00:00:00","12/30/99 14:11:00","CTD",100.0,,,,,,,,,
1873,2817,"07/27/16 00:00:00","12/30/99 14:18:00","ZOOPLANKTON",50.0,,59247,61569,,,,"no tow time",,"07/27/16 14:00:00"
1873,2818,"07/27/16 00:00:00","12/30/99 14:12:00","PHYTOPLANKTON",0.0,,,,,,,"40L filtered surface H2O to 250ml, kept 125ml",,"07/27/16 14:00:00"
1873,2819,"07/27/16 00:00:00","12/30/99 14:15:00","OCEAN ACIDIFICATION",0.0,,,,,,,"T = 11.5, S = 29.2",,"07/27/16 14:00:00"
1874,2820,"07/27/16 00:00:00","12/30/99 14:29:00","CTD",19.0,,,,,,,,,
1875,2821,"08/30/16 00:00:00","12/30/99 07:43:00","CTD",19.0,,,,,,,"tide rip",,
1876,2822,"08/30/16 00:00:00","12/30/99 07:59:00","CTD",17.0,,,,,,,"tide rip",,
1877,2823,"08/30/16 00:00:00","12/30/99 08:11:00","CTD",70.0,,,,,,,,,
1878,2824,"08/30/16 00:00:00","12/30/99 08:24:00","CTD",68.0,,,,,,,,,
1879,2825,"08/30/16 00:00:00","12/30/99 08:36:00","CTD",78.0,,,,,,,,,
1879,2826,"08/30/16 00:00:00","12/30/99 08:50:00","ZOOPLANKTON",50.0,,64776,75730,,,,,,"08/30/16 08:30:00"
1879,2827,"08/30/16 00:00:00","12/30/99 08:40:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface H2O, filtered to 250ml, kept 125ml",,"08/30/16 08:30:00"
1879,2828,"08/30/16 00:00:00","12/30/99 08:45:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/30/16 08:30:00"
1880,2829,"08/30/16 00:00:00","12/30/99 09:05:00","CTD",74.0,,,,,,,,,
,2830,"08/30/16 00:00:00","12/30/99 09:24:00","CTD",82.0,,,,,,,,,
1882,2831,"08/30/16 00:00:00","12/30/99 09:45:00","CTD",82.0,,,,,,,,,
1883,2832,"08/30/16 00:00:00","12/30/99 10:10:00","CTD",84.0,,,,,,,,,
1884,2833,"08/30/16 00:00:00","12/30/99 10:31:00","CTD",70.0,,,,,,,,,
1885,2834,"08/30/16 00:00:00","12/30/99 10:50:00","CTD",67.0,,,,,,,,,
1886,2835,"08/30/16 00:00:00","12/30/99 11:10:00","CTD",69.0,,,,,,,,,
1887,2836,"08/30/16 00:00:00","12/30/99 11:30:00","CTD",70.0,,,,,,,,,
1888,2837,"08/30/16 00:00:00","12/30/99 11:49:00","CTD",67.0,,,,,,,,,
1889,2838,"08/30/16 00:00:00","12/30/99 12:08:00","CTD",75.0,,,,,,,,,
1889,2839,"08/30/16 00:00:00","12/30/99 12:34:00","ZOOPLANKTON",50.0,,75733,81962,,,,,109,"08/30/16 12:00:00"
1889,2840,"08/30/16 00:00:00","12/30/99 12:11:00","PHYTOPLANKTON",0.0,,,,,,,"40L Filtered to 250ml, kept 125ml",,"08/30/16 12:00:00"
1889,2841,"08/30/16 00:00:00","12/30/99 12:14:00","OCEAN ACIDIFICATION",0.0,,,,,,,"x3",,"08/30/16 12:00:00"
1889,2842,"08/30/16 00:00:00","12/30/99 12:08:00","OCEAN ACIDIFICATION",70.0,,,,,,,,,"08/30/16 12:00:00"
1890,2843,"08/30/16 00:00:00","12/30/99 12:45:00","CTD",75.0,,,,,,,,,
1891,2844,"08/30/16 00:00:00","12/30/99 13:04:00","CTD",0.0,73,,,,,,,,
1892,2845,"08/30/16 00:00:00","12/30/99 13:24:00","CTD",59.0,,,,,,,,,
1893,2846,"08/30/16 00:00:00","12/30/99 13:48:00","CTD",56.0,,,,,,,,,
1894,2847,"08/30/16 00:00:00","12/30/99 14:07:00","CTD",52.0,,,,,,,,,
1895,2848,"08/30/16 00:00:00","12/30/99 14:28:00","CTD",51.0,,,,,,,,,
1895,2849,"08/30/16 00:00:00","12/30/99 14:40:00","ZOOPLANKTON",45.0,,81962,85247,,,,,79,"08/30/16 14:15:00"
1895,2850,"08/30/16 00:00:00","12/30/99 14:28:00","PHYTOPLANKTON",0.0,,,,,,,"40l Surface, filtered to 250ml, kept 125ml",,"08/30/16 14:15:00"
1895,2851,"08/30/16 00:00:00","12/30/99 14:34:00","OCEAN ACIDIFICATION",0.0,,,,,,,"x3",,"08/30/16 14:15:00"
1896,2852,"08/30/16 00:00:00","12/30/99 14:57:00","CTD",44.0,,,,,,,,,
1897,2853,"08/30/16 00:00:00","12/30/99 15:12:00","CTD",43.0,,,,,,,,,
1898,2854,"08/30/16 00:00:00","12/30/99 15:26:00","CTD",30.0,,,,,,,,,
1899,2855,"08/29/16 00:00:00","12/30/99 08:13:00","CTD",15.0,,,,,,,,,
1900,2856,"08/29/16 00:00:00","12/30/99 08:33:00","CTD",23.0,,,,,,,,,
1901,2857,"08/29/16 00:00:00","12/30/99 08:47:00","CTD",27.0,,,,,,,,,
1902,2858,"08/29/16 00:00:00","12/30/99 09:03:00","CTD",25.0,,,,,,,,,
1902,2859,"08/29/16 00:00:00","12/30/99 09:15:00","ZOOPLANKTON",20.0,,61620,62425,,,,,31,"08/29/16 09:00:00"
1902,2860,"08/29/16 00:00:00","12/30/99 09:03:00","PHYTOPLANKTON",0.0,,,,,,,"40l Surface, filtered to 250ml, kept 125ml",,"08/29/16 09:00:00"
1902,2861,"08/29/16 00:00:00","12/30/99 09:09:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/29/16 09:00:00"
1903,2862,"08/29/16 00:00:00","12/30/99 09:36:00","CTD",18.0,,,,,,,,,
1904,2863,"08/29/16 00:00:00","12/30/99 10:01:00","CTD",44.0,,,,,,,,,
1905,2864,"08/29/16 00:00:00","12/30/99 10:31:00","CTD",103.0,,,,,,,,,
1906,2865,"08/29/16 00:00:00","12/30/99 11:06:00","CTD",79.0,,,,,,,,,
1906,2866,"08/29/16 00:00:00","12/30/99 11:17:00","ZOOPLANKTON",50.0,,64085,67953,,,,"kept flow m sample, repeated the tow",106,"08/29/16 11:00:00"
1906,2867,"08/29/16 00:00:00","12/30/99 11:08:00","PHYTOPLANKTON",0.0,,,,,,,"40l Surface, filtered to 250ml, kept 125ml",,"08/29/16 11:00:00"
1906,2868,"08/29/16 00:00:00","12/30/99 11:13:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/29/16 11:00:00"
1906,2869,"08/29/16 00:00:00","12/30/99 11:06:00","OCEAN ACIDIFICATION",77.0,,,,,,,,,"08/29/16 11:00:00"
1907,2870,"08/29/16 00:00:00","12/30/99 12:11:00","CTD",74.0,,,,,,,"very clean h20",,
1908,2871,"08/29/16 00:00:00","12/30/99 12:45:00","CTD",47.0,,,,,,,,,
1909,2872,"08/29/16 00:00:00","12/30/99 13:14:00","CTD",38.0,,,,,,,,,
1910,2873,"08/29/16 00:00:00","12/30/99 13:42:00","CTD",35.0,,,,,,,,,
1911,2874,"08/29/16 00:00:00","12/30/99 14:06:00","CTD",32.0,,,,,,,,,
1911,2875,"08/29/16 00:00:00","12/30/99 14:19:00","ZOOPLANKTON",20.0,,67959,69765,,,,,39,"08/29/16 14:00:00"
1911,2876,"08/29/16 00:00:00","12/30/99 14:08:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface filtered to 250ml, kept 125ml",,"08/29/16 14:00:00"
1911,2877,"08/29/16 00:00:00","12/30/99 14:12:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/29/16 14:00:00"
1912,2878,"08/29/16 00:00:00","12/30/99 14:34:00","CTD",28.0,,,,,,,,,
1913,2879,"08/29/16 00:00:00","12/30/99 14:48:00","CTD",21.0,,,,,,,,,
1914,2880,"08/29/16 00:00:00","12/30/99 15:06:00","CTD",13.0,,,,,,,,,
1915,2881,"08/29/16 00:00:00","12/30/99 15:21:00","CTD",10.0,,,,,,,,,
1916,2882,"08/31/16 00:00:00","12/30/99 07:41:00","CTD",13.0,,,,,,,,,
1917,2883,"08/31/16 00:00:00","12/30/99 07:57:00","CTD",123.0,,,,,,,,,
1918,2884,"08/31/16 00:00:00","12/30/99 08:14:00","CTD",166.0,,,,,,,,,
1919,2885,"08/31/16 00:00:00","12/30/99 08:39:00","CTD",167.0,,,,,,,,,
1919,2886,"08/31/16 00:00:00","12/30/99 08:58:00","ZOOPLANKTON",50.0,,85246,85790,,,,,102,"08/31/16 08:30:00"
1919,2887,"08/31/16 00:00:00","12/30/99 08:34:00","PHYTOPLANKTON",0.0,,,,,,,"40L Surface filtered to 250ml kept 125ml",,"08/31/16 08:30:00"
1919,2888,"08/31/16 00:00:00","12/30/99 08:40:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/31/16 08:30:00"
1920,2889,"08/31/16 00:00:00","12/30/99 09:18:00","CTD",163.0,,,,,,,,,
,2890,"08/31/16 00:00:00","12/30/99 09:42:00","CTD",159.0,,,,,,,,,
1922,2891,"08/31/16 00:00:00","12/30/99 10:06:00","CTD",161.0,,,,,,,,,
1923,2892,"08/31/16 00:00:00","12/30/99 10:32:00","CTD",164.0,,,,,,,,,
1924,2893,"08/31/16 00:00:00","12/30/99 10:58:00","CTD",171.0,,,,,,,,,
1925,2894,"08/31/16 00:00:00","12/30/99 11:26:00","CTD",176.0,,,,,,,,,
1926,2895,"08/31/16 00:00:00","12/30/99 11:59:00","CTD",173.0,,,,,,,,,
1927,2896,"08/31/16 00:00:00","12/30/99 12:29:00","CTD",162.0,,,,,,,,,
1928,2897,"08/31/16 00:00:00","12/30/99 12:58:00","CTD",154.0,,,,,,,,,
1929,2898,"08/31/16 00:00:00","12/30/99 13:26:00","CTD",152.0,,,,,,,,,
1930,2899,"08/31/16 00:00:00","12/30/99 13:50:00","CTD",138.0,,,,,,,,,
1931,2900,"08/31/16 00:00:00","12/30/99 14:16:00","CTD",133.0,,,,,,,,,
1932,2901,"08/31/16 00:00:00","12/30/99 14:40:00","CTD",141.0,,,,,,,"line malfunction. Aborted at 260ft",,
1932,2902,"08/31/16 00:00:00","12/30/99 14:48:00","CTD",141.0,,,,,,,,,"08/31/16 14:30:00"
1933,2903,"08/31/16 00:00:00","12/30/99 15:24:00","CTD",115.0,,,,,,,,,
1933,2904,"08/31/16 00:00:00","12/30/99 15:38:00","ZOOPLANKTON",50.0,,85790,89483,,,,,86,"08/31/16 15:00:00"
1933,2905,"08/31/16 00:00:00","12/30/99 15:25:00","PHYTOPLANKTON",0.0,,,,,,,"40L surface filtered to 250ml, kept 125ml",,"08/31/16 15:00:00"
1933,2906,"08/31/16 00:00:00","12/30/99 15:29:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,"08/31/16 15:00:00"
1933,2907,"08/31/16 00:00:00","12/30/99 15:24:00","OCEAN ACIDIFICATION",113.0,,,,,,,,,"08/31/16 15:00:00"
1934,2908,"08/31/16 00:00:00","12/30/99 15:52:00","CTD",97.0,,,,,,,"surface cast not kept",,
1934,2909,"08/31/16 00:00:00","12/30/99 15:54:00","CTD",97.0,,,,,,,"full cast",,"08/31/16 15:45:00"
1935,2910,"08/31/16 00:00:00","12/30/99 16:19:00","CTD",130.0,,,,,,,"soak cast",,
1935,2911,"08/31/16 00:00:00","12/30/99 16:22:00","CTD",130.0,,,,,,,"full cast",,"08/31/16 16:15:00"
1936,2912,"08/31/16 00:00:00","12/30/99 16:43:00","CTD",135.0,,,,,,,,,
1937,2913,"08/31/16 00:00:00","12/30/99 17:06:00","CTD",124.0,,,,,,,,,
1938,2914,"08/31/16 00:00:00","12/30/99 17:32:00","CTD",142.0,,,,,,,,,
1939,2915,"08/31/16 00:00:00","12/30/99 17:52:00","CTD",102.0,,,,,,,,,
1939,2916,"08/31/16 00:00:00","12/30/99 18:06:00","ZOOPLANKTON",50.0,,89488,93344,,,,,89,"08/31/16 17:45:00"
1939,2917,"08/31/16 00:00:00","12/30/99 17:52:00","PHYTOPLANKTON",0.0,,,,,,,"40L Surface Filtered to 250ml, kept 125ml",,"08/31/16 17:45:00"
1939,2918,"08/31/16 00:00:00","12/30/99 17:58:00","OCEAN ACIDIFICATION",0.0,,,,,,,"x3",,"08/31/16 17:45:00"
1940,2919,"08/31/16 00:00:00","12/30/99 18:20:00","CTD",104.0,,,,,,,,,
1941,2920,"08/31/16 00:00:00","12/30/99 18:38:00","CTD",100.0,,,,,,,,,
1942,2921,"08/31/16 00:00:00","12/30/99 18:53:00","CTD",46.0,,,,,,,,,
1943,2922,"08/31/16 00:00:00","12/30/99 19:05:00","CTD",31.0,,,,,,,,,
1921,2923,,"12/30/99 09:42:00","CTD",159.0,,,,,,,,,
1881,2924,,"12/30/99 09:24:00","CTD",75.0,,,,,,,,,
1944,2925,"09/23/16 00:00:00","12/30/99 10:39:00","CTD",0.0,,,,,,,"air cast",,
1944,2926,"09/23/16 00:00:00","12/30/99 10:40:00","CTD",61.0,,,,,,,,,
1944,2927,"09/23/16 00:00:00","12/30/99 10:50:00","ZOOPLANKTON",50.0,,93390,96225,,,,,66,
1944,2928,"09/23/16 00:00:00","12/30/99 10:42:00","PHYTOPLANKTON",0.0,,,,,,,"40l surface h20 filtered to 250ml, kept 125 ml",,
1944,2929,"09/23/16 00:00:00","12/30/99 10:47:00","OCEAN ACIDIFICATION",0.0,,,,10.8,20.3,9.58,"x3 turbid",,
1945,2930,"09/23/16 00:00:00","12/30/99 10:56:00","CTD",72.0,,,,,,,,,
1946,2931,"09/23/16 00:00:00","12/30/99 11:04:00","CTD",91.0,,,,,,,,,
1947,2932,"09/23/16 00:00:00","12/30/99 11:11:00","CTD",93.0,,,,,,,,,
1948,2933,"09/23/16 00:00:00","12/30/99 11:19:00","CTD",95.0,,,,,,,,,
1949,2934,"09/23/16 00:00:00","12/30/99 11:28:00","CTD",100.0,,,,,,,,,
1949,2935,"09/23/16 00:00:00","12/30/99 11:45:00","ZOOPLANKTON",50.0,,96229,99545,,,,,88,
1949,2936,"09/23/16 00:00:00","12/30/99 11:33:00","PHYTOPLANKTON",0.0,,,,,,,"40l Filtered surface h20 to 250ml, kept 125ml",,
1949,2937,"09/23/16 00:00:00","12/30/99 11:38:00","OCEAN ACIDIFICATION",99.0,,,,10.2,24.2,8.08,"x3",,
1950,2938,"09/23/16 00:00:00","12/30/99 11:54:00","CTD",100.0,,,,,,,,,
1951,2939,"09/23/16 00:00:00","12/30/99 12:02:00","CTD",94.0,,,,,,,,,
