"Date","Sampling location","Alexandrium spp.","Ceratium furca","Ceratium fusus","Ceratium longipes","Dinophysis spp.","Gonyaulax spp.","Heterocapsa spp.","Karenia mikimotoi","Noctiluca scintillans","Prorocentrum spp.","Prorocentrum lima","Prorocentrum micans","Protoperidinium spp.","Scrippsiella spp.","unknown dinoflagellate","Asterionellopsis spp.","Bacillaria spp.","Bacteriastrum spp.","Bacteriosira spp.","Cerataulina spp.","Chaetoceros spp.","Coccolithophore spp.","Coscinodiscus spp.","Corethron spp.","Cylindrotheca closterium","Detonula spp.","Dictyocha spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Grammatophora spp.","Guinardia spp.","Hemiaulus spp.","Lauderia spp.","Leptocylindrus spp.","Licmorpha spp.","Lioloma spp.","Melosira spp.","Navicula spp.","Nitzschia spp.","Odontella spp.","Pleurosigma spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Skeletonema spp.","Stephanopyxis spp.","Striatella spp.","Thalassionema spp.","Thalassiosira spp.","unknown centric diatom (chain-forming)","unknown centric diatom (non chain-forming)","unknown pennate diatom"
2017-01-11,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-07,"Transect 9, Station 10",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0
2017-04-20,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,68,0,0,0,0,0,0,0,0,0,78,0,0,0
2017-05-30,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0
2017-06-28,"Transect 9, Station 10",0,246,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,75932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,"Transect 9, Station 10",0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,"Transect 9, Station 10",0,46,0,0,0,0,0,0,0,0,0,0,0,0,78,0,57,0,0,0,22574,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
2017-09-22,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0
2017-10-17,"Transect 9, Station 10",0,74,0,44,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
2017-11-07,"Transect 9, Station 10",0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,"Transect 9, Station 10",0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
2018-02-16,"Transect 9, Station 10",0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,"Transect 9, Station 10",0,28,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0
2018-05-24,"Transect 9, Station 10",0,0,0,18,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0
2018-06-22,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,25689,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0
2018-07-24,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,259346,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0
2018-08-23,"Transect 9, Station 10",0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428,0,78,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
2018-09-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,48,142,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0
2018-10-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,5,0,1.25,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0.625,0,1.25,1.25,11.25,0,0,0,5.625,0,0,0
2019-03-19,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.375,0,1.875,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1.875,0,5.625,0,3.75,0,0,0,0,0,8.125,0,0,0
2019-04-24,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189.208699,0,26.8000731,0,964.8026316,0,0,26.8000731,0,0,0,0,0,0,0,53.6001462,0,0,0,0,0,26.8000731,53.6001462,482.4013158,26.8000731,0,107.2002924,0,53.6001462,7450.420322,0,0,26.8000731
2019-06-19,"Transect 9, Station 10",0,0,0,0,1.875,1.875,53.6001462,0,0,0,0,0,0,0,160.8004386,0,268.000731,0,0,0,24120.06579,0,53.6001462,0,107.2002924,0,0,0,0,0,268.000731,0,964.8026316,0,0,1018.402778,53.6001462,0,0,53.6001462,0,53.6001462,53.6001462,1018.402778,107.2002924,0,0,0,536.001462,268.000731,0,0,0
2019-07-23,"Transect 9, Station 10",0,0,0,53.6,377.7010234,160.8004386,214.4005848,0.625,0,0,0,0,0,53.6001462,53.6001462,0,0,0,0,0,378953.0336,0,0.625,0,0,0,0,0,0,1179.203216,0,0,0,0,0,0,0,0,0,0,482.4013158,0,0,26907.27339,0,1072.002924,0,0,589.6016082,53.6001462,0,0,0
2019-08-19,"Transect 9, Station 10",0,107.2002924,0,53.6,53.6001462,268.000731,160.8004386,0,0,107.2002924,0,0,0,214.4005848,0,0,0,0,0,0,170716.4656,0,53.6001462,0,1286.403509,214.4005848,0,536.001462,0,160.8004386,0,0,0,0,0,4020.010965,0,0,0,53.6001462,268.000731,0,0,32964.08991,160.8004386,15115.24123,0,0,53.6001462,321.6008772,0,0,0
2021-05-23,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-16,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,2187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,"Transect 9, Station 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,122272.5,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,297.5,0,0,0,1190,3570,0,0,0
2012-05-31,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,116.6666667,0,0,0,0,0,0,0,81200,0,0,0,116.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6666667,0,0,0,0,0,350,0,0,0
2012-05-31,"Transect 9, Station 6",0,0,0,0,0,0,5331.2,0,0,0,0,0,2665.6,13328,13328,0,0,0,0,0,362521.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21324.8,0,0,0,5331.2,0,0,0,0,5331.2,0,0,0
2012-06-05,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,4331.6,4331.6,8663.2,0,0,0,0,0,571771.2,0,0,0,0,0,0,0,0,0,8663.2,0,0,0,0,0,0,0,0,0,12994.8,0,4331.6,0,8663.2,0,0,0,0,30321.2,0,0,0
2012-06-05,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,1274490,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0,16660,0,0,12495,12495,0,0,0,0,20825,0,0,0
2012-06-27,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341530,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,20825,0,4165,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,2380,0,0,0,0,0,2380,0,0,0
2012-08-31,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,0,0,0,595,0,1190,0,5950,14875,11900,0,0,44030,0,0,0,0
2012-09-21,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-29,"Transect 9, Station 6",0,793.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3333333,0,0,0
2013-03-15,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,13982.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-06,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313.75,0,892.5,0,0,0,0,0,0,0
2013-06-19,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652.5,297.5,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0
2013-06-28,"Transect 9, Station 6",0,0,0,0,0,297.5,0,0,0,148.75,0,0,0,148.75,0,0,0,0,0,0,123462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776.25,0,0,1338.75,0,0,0,0,2082.5,0,0,0,0,0,0,0,0,0
2013-07-05,"Transect 9, Station 6",0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56376.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16660,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,0,0,0
2013-07-05,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0
2013-07-05,"Transect 9, Station 6",0,0,0,0,2975,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,60987.5,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,32130,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,297.5
2013-07-09,"Transect 9, Station 6",0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85085,0,0,0,595,0,0,0,0,595,0,0,0,0,0,0,0,0
2013-07-09,"Transect 9, Station 6",0,0,0,0,446.25,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,347331.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121975,0,0,0,0,0,0,0,3272.5,0,0,0,0,0,0,0,0,0
2013-07-22,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-30,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0
2013-09-25,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5801.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,1933.75,0,0,0
2013-10-29,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-09,"Transect 9, Station 6",0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,"Transect 9, Station 6",0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-28,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,1785,0,4760,0,0,0,3570,0,0,0
2014-04-11,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115,0,0,0
2014-05-28,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548143.75,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,2528.75,0,0,0,0,0,0,0,1338.75,1487.5,0,1190,0,595,4165,0,0,0
2014-06-18,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,892.5,892.5,0,0,0,0,0,13982.5,103827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13982.5,0,0,0,0,0,0,0,12346.25,743.75,0,0,0,0,0,0,0,0
2014-07-21,"Transect 9, Station 6",0,0,0,0,148.75,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,5206.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31088.75,31237.5,83746.25,0,0,446.25,0,0,0,0
2014-07-21,"Transect 9, Station 6",0,0,0,0,148.75,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,5206.25,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31088.75,31237.5,83746.25,0,0,446.25,0,0,0,0
2014-07-21,"Transect 9, Station 6",0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28113.75,12048.75,0,0,0,0,0,0,0,0
2014-08-07,"Transect 9, Station 6",0,148.75,0,297.5,297.5,0,0,0,0,0,0,0,297.5,148.75,0,0,0,0,0,0,1041.25,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0
2014-12-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0
2015-04-08,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0
2015-05-28,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,4016.25,0,0,0,0,2528.75,1338.75,0,52360,0,0,0,0,0,0,0,4165,3421.25,0,0,0,3718.75,148.75,0,0,0
2015-06-26,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,892.5,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,20825,4016.25,0,0,0,0,0,0,595,0
2017-01-11,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
2017-02-07,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0
2017-03-28,"Transect 9, Station 6",0,0,0,37,0,0,0,0,0,0,0,0,0,0,218.74,0,0,0,0,0,1285.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,60,0,0
2017-04-20,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"Transect 9, Station 6",0,0,68,0,0,0,0,0,0,0,0,0,0,0,248.89,0,0,0,0,0,1518.83,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,64,0,0,0
2017-06-28,"Transect 9, Station 6",0,42,0,0,0,0,86,0,0,0,0,0,0,0,86,0,0,0,0,0,128943,0,125,0,0,0,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0
2017-07-24,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,278356,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0
2017-08-24,"Transect 9, Station 6",0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542,0,56,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0
2017-09-22,"Transect 9, Station 6",0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
2017-10-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,64,0,0,0
2017-11-07,"Transect 9, Station 6",0,26,0,74,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,"Transect 9, Station 6",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,44,0,28,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,"Transect 9, Station 6",0,44,16,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,60,0,43,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
2018-05-24,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,128,0,0,0,0,56,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,0,0,0
2018-06-22,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10937,0,0,0,0,0,0,78,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,62,0,0,46,0,0,84,0,0,0
2018-07-24,"Transect 9, Station 6",0,62,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,78935,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,0
2018-08-23,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1825,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
2018-09-17,"Transect 9, Station 6",0,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,48,0,0,0,0,0,0,462,78,0,0,0,0,0,0,0,74,0,0,0,0,0,56,0,0,0
2018-10-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0
